order_id,customer_id,item_name,item_type,portion_size,item_price,item_qty,transaction_amt,transaction_type,time,date,customer_type,customer_location,distance_km,discount,order_cancelled,weekday
10888,C11000,Chilli Paneer,Veg,half,100,1,100,Digital,13:45:00,2024-09-15,Online,Shaheen Bagh,3.2,yes,no,Sunday
10888,C11000,Water Bottle,Veg,,20,1,20,Cash,13:45:00,2024-09-15,Online,Shaheen Bagh,3.2,yes,no,Sunday
10889,C10575,Chilli Chicken,Non-Veg,full,190,1,190,Digital,12:15:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10890,C10797,Cold Drink (500ml),Veg,,60,1,60,Digital,12:30:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10890,C10797,Chicken Noodles,Non-Veg,full,170,1,170,Digital,12:30:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10891,C10011,Kadhai Paneer,Veg,full,200,1,200,Cash,20:00:00,2024-09-15,Online,Saidulajab,3.5,yes,no,Sunday
10892,C10498,Rajma Chawal,Veg,half,90,1,90,Digital,12:30:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10892,C10498,Masala Dosa,Veg,,120,1,120,Cash,12:30:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10892,C10498,Stuffed Paratha,Veg,,60,1,60,Digital,12:30:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10893,C10579,Chicken Tikka,Non-Veg,full,210,1,210,Digital,12:15:00,2024-09-15,Online,Jasola East,1.4,no,no,Sunday
10894,C10514,Chilli Chicken,Non-Veg,full,190,1,190,Cash,13:15:00,2024-09-15,Offline,Restaurant,0.0,yes,no,Sunday
10894,C10514,Kadhai Chicken,Non-Veg,half,140,1,140,Cash,13:15:00,2024-09-15,Offline,Restaurant,0.0,yes,no,Sunday
10895,C10777,Chicken Tikka Masala,Non-Veg,full,240,1,240,Digital,12:45:00,2024-09-15,Online,Sarita Vihar,1.0,no,no,Sunday
10896,C10372,Gulab Jamun,Veg,,60,1,60,Digital,12:00:00,2024-09-15,Online,Jasola West,1.4,yes,no,Sunday
10896,C10372,Egg Noodles,Non-Veg,full,160,1,160,Digital,12:00:00,2024-09-15,Online,Jasola West,1.4,yes,no,Sunday
10896,C10372,Idli (2 pcs),Veg,,80,1,80,Digital,12:00:00,2024-09-15,Online,Jasola West,1.4,yes,yes,Sunday
10897,C10868,Gulab Jamun,Veg,,60,1,60,Digital,12:30:00,2024-09-15,Online,Kalindi Kunj,2.5,yes,yes,Sunday
10898,C10028,Gulab Jamun,Veg,,60,1,60,Cash,13:30:00,2024-09-15,Online,Jasola Vihar,1.3,no,no,Sunday
10899,C10267,Paneer Lababdar,Veg,half,140,1,140,Digital,21:15:00,2024-09-15,Online,Kalindi Kunj,2.5,yes,no,Sunday
10900,C10576,Paneer Tikka,Veg,half,120,1,120,Cash,13:30:00,2024-09-15,Online,Jasola Vihar,1.3,yes,no,Sunday
10900,C10576,Paneer Tikka,Veg,full,190,1,190,Digital,13:30:00,2024-09-15,Online,Jasola Vihar,1.3,yes,yes,Sunday
10901,C10185,Veg Thali,Veg,,180,1,180,Digital,20:30:00,2024-09-15,Online,Shaheen Bagh,3.2,no,no,Sunday
10901,C10185,Chicken Tikka,Non-Veg,half,130,1,130,Digital,20:30:00,2024-09-15,Online,Shaheen Bagh,3.2,no,no,Sunday
10902,C10826,Egg Noodles,Non-Veg,full,160,1,160,Cash,13:45:00,2024-09-15,Online,Madanpur Khadar Village,1.5,yes,yes,Sunday
10902,C10826,Paneer Dosa,Veg,,150,1,150,Digital,13:45:00,2024-09-15,Online,Madanpur Khadar Village,1.5,yes,no,Sunday
10902,C10826,Dal Makhani,Veg,full,190,1,190,Cash,13:45:00,2024-09-15,Online,Madanpur Khadar Village,1.5,yes,no,Sunday
10903,C10359,Stuffed Paratha,Veg,,60,1,60,Digital,13:30:00,2024-09-15,Online,Ali Vihar,2.3,no,no,Sunday
10903,C10359,Paneer Butter Masala,Veg,full,210,1,210,Digital,13:30:00,2024-09-15,Online,Ali Vihar,2.3,no,yes,Sunday
10904,C10645,Paneer Do Pyaza,Veg,full,210,1,210,Digital,12:15:00,2024-09-15,Online,JJ Colony (Madanpur Khadar),1.6,yes,no,Sunday
10904,C10645,Chilli Chicken,Non-Veg,full,190,1,190,Digital,12:15:00,2024-09-15,Online,JJ Colony (Madanpur Khadar),1.6,yes,no,Sunday
10905,C10388,Water Bottle,Veg,,20,1,20,Cash,13:30:00,2024-09-15,Online,Jasola Vihar,1.3,no,no,Sunday
10905,C10388,Fried Rice,Veg,full,150,1,150,Digital,13:30:00,2024-09-15,Online,Jasola Vihar,1.3,no,no,Sunday
10905,C10388,Pyaaz Dosa,Veg,,110,1,110,Cash,13:30:00,2024-09-15,Online,Jasola Vihar,1.3,no,no,Sunday
10906,C10759,Water Bottle,Veg,,20,1,20,Digital,12:45:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10907,C10561,Rawa Dosa,Veg,,140,1,140,Digital,12:30:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10907,C10561,Tandoori Roti,Veg,,30,3,90,Cash,12:30:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10908,C10905,Paneer Dosa,Veg,,150,1,150,Cash,13:45:00,2024-09-15,Online,JJ Colony (Madanpur Khadar),1.6,yes,no,Sunday
10909,C10659,Veg Thali,Veg,,180,1,180,Digital,20:45:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10910,C10658,Butter Chicken,Non-Veg,half,140,1,140,Digital,21:30:00,2024-09-15,Online,Khizrabad,2.8,no,no,Sunday
10910,C10658,Rajma Chawal,Veg,full,170,1,170,Digital,21:30:00,2024-09-15,Online,Khizrabad,2.8,no,no,Sunday
10911,C10938,Dal Makhani,Veg,half,100,1,100,Digital,19:15:00,2024-09-15,Online,Madanpur Khadar Village,1.5,no,no,Sunday
10912,C10358,Tandoori Roti,Veg,,30,3,90,Digital,20:15:00,2024-09-15,Online,Ali Vihar,2.3,no,no,Sunday
10912,C10358,Chilli Paneer,Veg,half,100,1,100,Digital,20:15:00,2024-09-15,Online,Ali Vihar,2.3,no,yes,Sunday
10913,C10519,Chole Bhature,Veg,full,160,1,160,Digital,21:45:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10913,C10519,Veg Thali,Veg,,180,1,180,Digital,21:45:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10913,C10519,Shahi Paneer,Veg,full,220,1,220,Digital,21:45:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10914,C10846,Water Bottle,Veg,,20,1,20,Digital,12:45:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10914,C10846,Chicken Tikka Masala,Non-Veg,full,240,1,240,Digital,12:45:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10915,C10810,Masala Dosa,Veg,,120,1,120,Cash,12:30:00,2024-09-15,Online,Jasola Vihar,1.3,no,yes,Sunday
10915,C10810,Gulab Jamun,Veg,,60,1,60,Digital,12:30:00,2024-09-15,Online,Jasola Vihar,1.3,no,yes,Sunday
10916,C10236,Tandoori Chicken,Non-Veg,full,280,1,280,Cash,13:00:00,2024-09-15,Offline,Restaurant,0.0,yes,no,Sunday
10916,C10236,Tandoori Roti,Veg,,30,1,30,Digital,13:00:00,2024-09-15,Offline,Restaurant,0.0,yes,no,Sunday
10917,C10879,Chicken Manchurian,Non-Veg,full,180,1,180,Cash,13:30:00,2024-09-15,Online,Sarita Vihar,1.0,no,no,Sunday
10917,C10879,Rajma Chawal,Veg,half,90,1,90,Digital,13:30:00,2024-09-15,Online,Sarita Vihar,1.0,no,no,Sunday
10918,C10336,Plain Dosa,Veg,,100,1,100,Digital,12:30:00,2024-09-15,Online,Okhla Industrial Area,2.2,no,yes,Sunday
10919,C10008,Kadhai Chicken,Non-Veg,full,230,1,230,Digital,20:15:00,2024-09-15,Offline,Restaurant,0.0,yes,no,Sunday
10919,C10008,Chicken Curry,Non-Veg,full,200,1,200,Cash,20:15:00,2024-09-15,Offline,Restaurant,0.0,yes,no,Sunday
10919,C10008,Chicken Thali,Non-Veg,,220,1,220,Cash,20:15:00,2024-09-15,Offline,Restaurant,0.0,yes,no,Sunday
10920,C10219,Chilli Paneer,Veg,full,170,1,170,Digital,20:15:00,2024-09-15,Offline,Restaurant,0.0,yes,no,Sunday
10921,C10033,Tandoori Chicken,Non-Veg,half,180,1,180,Digital,13:00:00,2024-09-15,Online,Sukhdev Vihar,4.2,no,no,Sunday
10921,C10033,Sweet Lassi,Veg,,70,1,70,Digital,13:00:00,2024-09-15,Online,Sukhdev Vihar,4.2,no,yes,Sunday
10921,C10033,Chilli Paneer,Veg,full,170,1,170,Cash,13:00:00,2024-09-15,Online,Sukhdev Vihar,4.2,no,no,Sunday
10922,C10498,Kadhai Chicken,Non-Veg,half,140,1,140,Cash,13:45:00,2024-09-15,Offline,Restaurant,0.0,yes,no,Sunday
10923,C10120,Chicken Noodles,Non-Veg,half,110,1,110,Digital,13:15:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10923,C10120,Chicken Tikka,Non-Veg,full,210,1,210,Digital,13:15:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10923,C10120,Fried Rice,Veg,half,90,1,90,Cash,13:15:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10924,C10868,Chicken Biryani,Non-Veg,half,140,1,140,Cash,20:45:00,2024-09-15,Online,JJ Colony (Madanpur Khadar),1.6,no,no,Sunday
10924,C10868,Paneer Tikka,Veg,half,120,1,120,Digital,20:45:00,2024-09-15,Online,JJ Colony (Madanpur Khadar),1.6,no,no,Sunday
10924,C10868,Paneer Dosa,Veg,,150,1,150,Digital,20:45:00,2024-09-15,Online,JJ Colony (Madanpur Khadar),1.6,no,no,Sunday
10925,C10456,Dal Makhani,Veg,half,100,1,100,Digital,12:15:00,2024-09-15,Offline,Restaurant,0.0,yes,no,Sunday
10925,C10456,Shahi Paneer,Veg,full,220,1,220,Cash,12:15:00,2024-09-15,Offline,Restaurant,0.0,yes,no,Sunday
10926,C10894,Rawa Dosa,Veg,,140,1,140,Digital,13:15:00,2024-09-15,Online,Jasola,1.2,no,no,Sunday
10926,C10894,Cold Drink (500ml),Veg,,60,1,60,Digital,13:15:00,2024-09-15,Online,Jasola,1.2,no,no,Sunday
10926,C10894,Rumali Roti,Veg,,35,1,35,Cash,13:15:00,2024-09-15,Online,Jasola,1.2,no,no,Sunday
10927,C10870,Fried Rice,Veg,half,90,1,90,Cash,21:15:00,2024-09-15,Online,Kalindi Kunj,2.5,no,no,Sunday
10927,C10870,Kadhai Chicken,Non-Veg,full,230,1,230,Digital,21:15:00,2024-09-15,Online,Kalindi Kunj,2.5,no,no,Sunday
10927,C10870,Tandoori Roti,Veg,,30,1,30,Digital,21:15:00,2024-09-15,Online,Kalindi Kunj,2.5,no,yes,Sunday
10928,C10655,Rumali Roti,Veg,,35,1,35,Cash,12:15:00,2024-09-15,Online,Sarita Vihar,1.0,no,no,Sunday
10928,C10655,Paneer Tikka,Veg,full,190,1,190,Digital,12:15:00,2024-09-15,Online,Sarita Vihar,1.0,no,no,Sunday
10929,C10906,Butter Chicken,Non-Veg,full,240,1,240,Digital,21:15:00,2024-09-15,Online,Badarpur,3.0,no,yes,Sunday
10930,C10533,Kheer,Veg,,70,1,70,Digital,21:00:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10930,C10533,Kadhai Chicken,Non-Veg,full,230,1,230,Cash,21:00:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10931,C10080,Paneer Tikka Masala,Veg,half,130,1,130,Digital,21:45:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10931,C10080,Paneer Tikka Masala,Veg,full,220,1,220,Cash,21:45:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10931,C10080,Chicken Biryani,Non-Veg,full,220,1,220,Digital,21:45:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10932,C10935,Tandoori Roti,Veg,,30,1,30,Digital,12:30:00,2024-09-15,Online,Ali Vihar,2.3,yes,no,Sunday
10933,C10621,Chilli Chicken,Non-Veg,full,190,1,190,Digital,13:45:00,2024-09-15,Online,Jasola Vihar,1.3,no,no,Sunday
10933,C10621,Rumali Roti,Veg,,35,1,35,Digital,13:45:00,2024-09-15,Online,Jasola Vihar,1.3,no,no,Sunday
10933,C10621,Dal Makhani,Veg,half,100,1,100,Digital,13:45:00,2024-09-15,Online,Jasola Vihar,1.3,no,no,Sunday
10934,C10292,Chicken Tikka Masala,Non-Veg,full,240,1,240,Cash,20:45:00,2024-09-15,Online,Govindpuri,5.0,no,yes,Sunday
10935,C10706,Butter Chicken,Non-Veg,half,140,1,140,Cash,12:15:00,2024-09-15,Online,JJ Colony (Madanpur Khadar),1.6,yes,no,Sunday
10936,C10907,Kadhai Chicken,Non-Veg,full,230,1,230,Digital,13:00:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10936,C10907,Stuffed Paratha,Veg,,60,1,60,Digital,13:00:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10937,C10765,Kadhai Paneer,Veg,full,200,1,200,Digital,20:00:00,2024-09-15,Offline,Restaurant,0.0,yes,no,Sunday
10938,C10433,Chicken Noodles,Non-Veg,half,110,1,110,Cash,19:15:00,2024-09-15,Online,Kalindi Kunj,2.5,no,yes,Sunday
10939,C10437,Veg Thali,Veg,,180,1,180,Digital,21:15:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10940,C10361,Chicken Biryani,Non-Veg,full,220,1,220,Digital,12:45:00,2024-09-15,Online,Kalindi Kunj,2.5,no,yes,Sunday
10940,C10361,Water Bottle,Veg,,20,1,20,Digital,12:45:00,2024-09-15,Online,Kalindi Kunj,2.5,no,no,Sunday
10941,C10862,Kadhai Paneer,Veg,full,200,1,200,Digital,13:30:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10942,C10625,Shahi Paneer,Veg,full,220,1,220,Digital,20:15:00,2024-09-15,Offline,Restaurant,0.0,yes,no,Sunday
10943,C10543,Kadhai Paneer,Veg,half,120,1,120,Digital,19:00:00,2024-09-15,Online,JJ Colony (Madanpur Khadar),1.6,yes,no,Sunday
10943,C10543,Chicken Biryani,Non-Veg,full,220,1,220,Cash,19:00:00,2024-09-15,Online,JJ Colony (Madanpur Khadar),1.6,yes,no,Sunday
10943,C10543,Tawa Roti,Veg,,25,1,25,Cash,19:00:00,2024-09-15,Online,JJ Colony (Madanpur Khadar),1.6,yes,yes,Sunday
10944,C10441,Water Bottle,Veg,,20,1,20,Cash,21:45:00,2024-09-15,Online,Zakir Nagar,4.3,no,yes,Sunday
10945,C10443,Chicken Thali,Non-Veg,,220,1,220,Digital,19:15:00,2024-09-15,Online,Sangam Vihar,6.0,no,no,Sunday
10945,C10443,Paneer Tikka,Veg,full,190,1,190,Digital,19:15:00,2024-09-15,Online,Sangam Vihar,6.0,no,yes,Sunday
10946,C10568,Chicken Tikka Masala,Non-Veg,full,240,1,240,Digital,12:30:00,2024-09-15,Online,Sukhdev Vihar,4.2,yes,no,Sunday
10946,C10568,Shahi Paneer,Veg,half,130,1,130,Digital,12:30:00,2024-09-15,Online,Sukhdev Vihar,4.2,yes,no,Sunday
10947,C10007,Butter Chicken,Non-Veg,full,240,1,240,Digital,20:00:00,2024-09-15,Online,JJ Colony (Madanpur Khadar),1.6,no,no,Sunday
10948,C10711,Veg Thali,Veg,,180,1,180,Digital,13:45:00,2024-09-15,Online,Okhla Phase 1,2.0,yes,no,Sunday
10949,C10671,Rumali Roti,Veg,,35,1,35,Digital,12:00:00,2024-09-15,Online,Kalkaji,5.0,no,no,Sunday
10950,C10516,Paneer Butter Masala,Veg,full,210,1,210,Cash,13:15:00,2024-09-15,Online,Madanpur Khadar Village,1.5,no,no,Sunday
10950,C10516,Chicken Thali,Non-Veg,,220,1,220,Cash,13:15:00,2024-09-15,Online,Madanpur Khadar Village,1.5,no,no,Sunday
10950,C10516,Plain Dosa,Veg,,100,1,100,Digital,13:15:00,2024-09-15,Online,Madanpur Khadar Village,1.5,no,no,Sunday
10951,C10364,Paneer Do Pyaza,Veg,full,210,1,210,Digital,13:15:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10952,C10931,Stuffed Paratha,Veg,,60,1,60,Cash,20:15:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10952,C10931,Water Bottle,Veg,,20,1,20,Cash,20:15:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10952,C10931,Tandoori Roti,Veg,,30,2,60,Digital,20:15:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10953,C10014,Butter Naan,Veg,,40,2,80,Digital,12:00:00,2024-09-15,Online,Kalindi Kunj,2.5,no,yes,Sunday
10953,C10014,Egg Noodles,Non-Veg,half,100,1,100,Digital,12:00:00,2024-09-15,Online,Kalindi Kunj,2.5,no,no,Sunday
10954,C10017,Rajma Chawal,Veg,full,170,1,170,Digital,13:00:00,2024-09-15,Online,JJ Colony (Madanpur Khadar),1.6,yes,no,Sunday
10954,C10017,Stuffed Paratha,Veg,,60,1,60,Digital,13:00:00,2024-09-15,Online,JJ Colony (Madanpur Khadar),1.6,yes,no,Sunday
10955,C10140,Kadhai Chicken,Non-Veg,half,140,1,140,Digital,20:00:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10955,C10140,Water Bottle,Veg,,20,1,20,Digital,20:00:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10956,C10480,Tawa Roti,Veg,,25,1,25,Cash,12:15:00,2024-09-15,Online,Sukhdev Vihar,4.2,no,no,Sunday
10957,C10430,Gulab Jamun,Veg,,60,1,60,Cash,12:45:00,2024-09-15,Online,Ali Vihar,2.3,no,no,Sunday
10958,C10345,Paneer Tikka,Veg,half,120,1,120,Digital,13:45:00,2024-09-15,Online,Sukhdev Vihar,4.2,no,no,Sunday
10958,C10345,Paneer Tikka Masala,Veg,half,130,1,130,Cash,13:45:00,2024-09-15,Online,Sukhdev Vihar,4.2,no,yes,Sunday
10959,C10493,Idli (2 pcs),Veg,,80,1,80,Digital,19:15:00,2024-09-15,Online,Jasola West,1.4,no,no,Sunday
10960,C10707,Pyaaz Dosa,Veg,,110,1,110,Cash,21:00:00,2024-09-15,Online,Ali Vihar,2.3,yes,no,Sunday
10961,C10201,Paneer Do Pyaza,Veg,half,130,1,130,Cash,19:30:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10961,C10201,Rawa Dosa,Veg,,140,1,140,Digital,19:30:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10962,C10030,Tandoori Roti,Veg,,30,2,60,Cash,12:45:00,2024-09-15,Online,Ali Vihar,2.3,no,no,Sunday
10963,C10901,Egg Noodles,Non-Veg,half,100,1,100,Digital,13:30:00,2024-09-15,Online,Ali Vihar,2.3,no,yes,Sunday
10963,C10901,Rawa Dosa,Veg,,140,1,140,Cash,13:30:00,2024-09-15,Online,Ali Vihar,2.3,no,yes,Sunday
10964,C10121,Chicken Biryani,Non-Veg,half,140,1,140,Cash,13:00:00,2024-09-15,Offline,Restaurant,0.0,yes,no,Sunday
10965,C10764,Chicken Manchurian,Non-Veg,full,180,1,180,Digital,12:15:00,2024-09-15,Online,Sarita Vihar,1.0,yes,no,Sunday
10966,C10978,Rajma Chawal,Veg,half,90,1,90,Cash,13:30:00,2024-09-15,Offline,Restaurant,0.0,yes,no,Sunday
10966,C10978,Mix Dosa,Veg,,130,1,130,Digital,13:30:00,2024-09-15,Offline,Restaurant,0.0,yes,no,Sunday
10966,C10978,Paneer Tikka,Veg,full,190,1,190,Cash,13:30:00,2024-09-15,Offline,Restaurant,0.0,yes,no,Sunday
10967,C10330,Chicken Thali,Non-Veg,,220,1,220,Digital,19:00:00,2024-09-15,Online,Jasola Vihar,1.3,yes,no,Sunday
10968,C10405,Paneer Tikka,Veg,full,190,1,190,Digital,13:30:00,2024-09-15,Online,Sarita Vihar,1.0,no,no,Sunday
10969,C10914,Idli (2 pcs),Veg,,80,1,80,Digital,13:00:00,2024-09-15,Online,Shaheen Bagh,3.2,no,yes,Sunday
10970,C10003,Chicken Curry,Non-Veg,half,120,1,120,Digital,12:00:00,2024-09-15,Online,Okhla Phase 1,2.0,no,no,Sunday
10971,C10727,Cold Drink (500ml),Veg,,60,1,60,Digital,19:45:00,2024-09-15,Offline,Restaurant,0.0,yes,no,Sunday
10972,C10585,Paneer Tikka Masala,Veg,full,220,1,220,Digital,19:30:00,2024-09-15,Online,Jasola,1.2,no,no,Sunday
10972,C10585,Chicken Tikka,Non-Veg,half,130,1,130,Digital,19:30:00,2024-09-15,Online,Jasola,1.2,no,no,Sunday
10973,C10445,Cold Drink (500ml),Veg,,60,1,60,Digital,13:00:00,2024-09-15,Online,Jasola,1.2,no,no,Sunday
10974,C10309,Rawa Dosa,Veg,,140,1,140,Digital,20:30:00,2024-09-15,Online,New Friends Colony,4.0,no,no,Sunday
10975,C10641,Sweet Lassi,Veg,,70,1,70,Digital,13:45:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10975,C10641,Stuffed Paratha,Veg,,60,1,60,Digital,13:45:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10976,C10679,Chilli Paneer,Veg,full,170,1,170,Cash,12:15:00,2024-09-15,Online,Kalkaji,5.0,yes,no,Sunday
10976,C10679,Sweet Lassi,Veg,,70,1,70,Digital,12:15:00,2024-09-15,Online,Kalkaji,5.0,yes,no,Sunday
10977,C10548,Chilli Paneer,Veg,full,170,1,170,Digital,13:00:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10977,C10548,Chicken Manchurian,Non-Veg,full,180,1,180,Cash,13:00:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10978,C10587,Paneer Tikka Masala,Veg,half,130,1,130,Cash,13:15:00,2024-09-15,Online,Bishamber Nagar,2.4,no,no,Sunday
10978,C10587,Chole Bhature,Veg,half,90,1,90,Digital,13:15:00,2024-09-15,Online,Bishamber Nagar,2.4,no,yes,Sunday
10978,C10587,Chicken Tikka Masala,Non-Veg,full,240,1,240,Digital,13:15:00,2024-09-15,Online,Bishamber Nagar,2.4,no,no,Sunday
10979,C10910,Chicken Biryani,Non-Veg,full,220,1,220,Digital,20:30:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10980,C10603,Paneer Tikka Masala,Veg,full,220,1,220,Digital,12:15:00,2024-09-15,Online,Tughlakabad,5.5,no,yes,Sunday
10981,C10355,Kheer,Veg,,70,1,70,Digital,13:15:00,2024-09-15,Online,Madanpur Khadar Village,1.5,yes,yes,Sunday
10981,C10355,Sweet Lassi,Veg,,70,1,70,Digital,13:15:00,2024-09-15,Online,Madanpur Khadar Village,1.5,yes,no,Sunday
10982,C10664,Egg Noodles,Non-Veg,half,100,1,100,Cash,12:30:00,2024-09-15,Offline,Restaurant,0.0,yes,no,Sunday
10982,C10664,Tandoori Roti,Veg,,30,1,30,Digital,12:30:00,2024-09-15,Offline,Restaurant,0.0,yes,no,Sunday
10983,C10381,Paneer Dosa,Veg,,150,1,150,Digital,21:15:00,2024-09-15,Offline,Restaurant,0.0,no,no,Sunday
10984,C10235,Chilli Paneer,Veg,full,170,1,170,Digital,20:45:00,2024-09-16,Offline,Restaurant,0.0,no,no,Monday
10984,C10235,Water Bottle,Veg,,20,1,20,Digital,20:45:00,2024-09-16,Offline,Restaurant,0.0,no,no,Monday
10984,C10235,Idli (2 pcs),Veg,,80,1,80,Digital,20:45:00,2024-09-16,Offline,Restaurant,0.0,no,no,Monday
10985,C10266,Mix Dosa,Veg,,130,1,130,Digital,13:15:00,2024-09-16,Offline,Restaurant,0.0,no,no,Monday
10986,C10988,Chicken Tikka,Non-Veg,half,130,1,130,Digital,13:15:00,2024-09-16,Offline,Restaurant,0.0,no,no,Monday
10986,C10988,Rumali Roti,Veg,,35,1,35,Digital,13:15:00,2024-09-16,Offline,Restaurant,0.0,no,no,Monday
10986,C10988,Chicken Curry,Non-Veg,half,120,1,120,Cash,13:15:00,2024-09-16,Offline,Restaurant,0.0,no,no,Monday
10987,C10011,Tandoori Chicken,Non-Veg,full,280,1,280,Digital,13:15:00,2024-09-16,Online,Jasola West,1.4,no,no,Monday
10988,C10923,Paneer Tikka,Veg,half,120,1,120,Cash,12:15:00,2024-09-16,Online,Govindpuri,5.0,no,yes,Monday
10988,C10923,Tandoori Chicken,Non-Veg,full,280,1,280,Digital,12:15:00,2024-09-16,Online,Govindpuri,5.0,no,yes,Monday
10988,C10923,Tandoori Chicken,Non-Veg,half,180,1,180,Cash,12:15:00,2024-09-16,Online,Govindpuri,5.0,no,yes,Monday
10989,C10848,Butter Chicken,Non-Veg,half,140,1,140,Digital,20:15:00,2024-09-16,Online,Madanpur Khadar Village,1.5,yes,no,Monday
10989,C10848,Shahi Paneer,Veg,full,220,1,220,Cash,20:15:00,2024-09-16,Online,Madanpur Khadar Village,1.5,yes,no,Monday
10990,C10975,Kadhai Paneer,Veg,full,200,1,200,Digital,19:15:00,2024-09-16,Online,Jasola Vihar,1.3,no,no,Monday
10991,C10967,Tawa Roti,Veg,,25,1,25,Cash,12:00:00,2024-09-16,Offline,Restaurant,0.0,no,no,Monday
10992,C10466,Plain Dosa,Veg,,100,1,100,Cash,12:45:00,2024-09-16,Online,Sarita Vihar,1.0,no,no,Monday
10993,C10081,Chilli Chicken,Non-Veg,full,190,1,190,Digital,13:00:00,2024-09-16,Offline,Restaurant,0.0,yes,no,Monday
10994,C10515,Masala Dosa,Veg,,120,1,120,Digital,21:45:00,2024-09-16,Online,Okhla Phase 1,2.0,yes,no,Monday
10995,C10783,Tawa Roti,Veg,,25,1,25,Digital,21:15:00,2024-09-16,Online,JJ Colony (Madanpur Khadar),1.6,no,yes,Monday
10996,C10629,Pyaaz Dosa,Veg,,110,1,110,Cash,12:15:00,2024-09-16,Offline,Restaurant,0.0,no,no,Monday
10996,C10629,Butter Chicken,Non-Veg,full,240,1,240,Digital,12:15:00,2024-09-16,Offline,Restaurant,0.0,no,no,Monday
10997,C10444,Chicken Manchurian,Non-Veg,half,110,1,110,Cash,19:00:00,2024-09-16,Online,Sarita Vihar,1.0,yes,no,Monday
10997,C10444,Chicken Biryani,Non-Veg,half,140,1,140,Digital,19:00:00,2024-09-16,Online,Sarita Vihar,1.0,yes,no,Monday
10998,C10900,Chicken Tikka Masala,Non-Veg,full,240,1,240,Cash,12:30:00,2024-09-16,Offline,Restaurant,0.0,no,no,Monday
10999,C10366,Kadhai Paneer,Veg,half,120,1,120,Cash,12:30:00,2024-09-16,Online,JJ Colony (Madanpur Khadar),1.6,no,yes,Monday
10999,C10366,Chilli Chicken,Non-Veg,half,120,1,120,Digital,12:30:00,2024-09-16,Online,JJ Colony (Madanpur Khadar),1.6,no,no,Monday
11000,C10461,Chilli Paneer,Veg,half,100,1,100,Digital,12:15:00,2024-09-16,Online,Okhla Phase 1,2.0,yes,no,Monday
11000,C10461,Plain Dosa,Veg,,100,1,100,Digital,12:15:00,2024-09-16,Online,Okhla Phase 1,2.0,yes,no,Monday
11000,C10461,Veg Biryani,Veg,half,110,1,110,Digital,12:15:00,2024-09-16,Online,Okhla Phase 1,2.0,yes,no,Monday
11001,C10302,Tandoori Roti,Veg,,30,1,30,Cash,19:00:00,2024-09-16,Offline,Restaurant,0.0,no,no,Monday
11001,C10302,Rumali Roti,Veg,,35,1,35,Digital,19:00:00,2024-09-16,Offline,Restaurant,0.0,no,no,Monday
